text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
by blaming all your problems on weakest and most often vulnerable of society why do you have any more of straw man arguments up with your ass but of cowards with no morals mind or intellectual honesty becomes hypocrite as if you know by what you said,1,english_dataset,0,english,v1.0,2025-09-11,250,47
लंदन तो नहीं पर दिल्ली को वेनिस ज़रूर बना दिया है  जी ने,1,hindi_dataset,0,hindi,v1.0,2025-09-11,56,13
bitch had a red book account with all selfies on the address like bitch no tricks want to see year old face,0,english_dataset,0,english,v1.0,2025-09-11,107,22
विशिष्ट कमीने व्यवहार,1,hindi_dataset,0,hindi,v1.0,2025-09-11,21,3
racist hate crime youtube what to do about racist behavior,0,english_dataset,0,english,v1.0,2025-09-11,58,10
"Niyog pratha optional he, kisi pe thopi nhi jati, lekin tum mulle apni ma behno ka rape karvane khud chor k ate ho, kya purposes he",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,131,26
अगर मैं एक निचली जात के व्यक्ति के रूप में जगाता तो मई खुद को मार डालता,0,hindi_dataset,0,hindi,v1.0,2025-09-11,71,17
ched,1,profanity_list,8,hinglish,v1.0,2025-09-11,4,1
"सूरज की अब तक की सबसे साफ तस्वीर

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,34,8
आप वास्तव में विश्वास नहीं कर सकते कि सभी पाकिस्तानी बेवकूफ हैं।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,64,12
Jab Hitler bhi Calender bana ke na bach paaya to ye Feku kya chiz hai. Bas suspense ye hai iska end kaisa honga pic.twitter.com/Avnq8f7ghD,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,138,24
We can understand @ashokepandit nafart ghol diya hai tum logon pak ke naam se or pyaar bhi hai paki se ye kasoor tumhare khoon ka hai https://twitter.com/ashokepandit/status/834117260268679169 …,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,194,28
ok but are they,0,english_dataset,0,english,v1.0,2025-09-11,15,4
status is that formal closure has been requested and the ball is in the admins court it is not unusual for it to take more than a week to get a response it is unusual for it to take more than a month but given the importance and level of complexity of the two threads i am not at all surprised i have extended the dna for another stretch you can keep yourself updated by checking on the closure request thread at panic,0,english_dataset,0,english,v1.0,2025-09-11,418,83
i adore the idea of supporting all the pre owned business,0,english_dataset,0,english,v1.0,2025-09-11,57,11
तुम सब महिलाऐं बेमन हो,1,hindi_dataset,0,hindi,v1.0,2025-09-11,22,5
In San logo ko sir e aam phansi Deni chaiye,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,43,10
"ये घटना है झारखंड के रामगढ़ जिले के पतरातू घाटी की जहां हिन्दू भाइयो की सतर्कता ने एक हिन्दू लड़की की जान बचाई । शांतिदूत लड़की को मारने के उद्देश्य से घुमाने ले आया था ।

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,170,36
well well well you re grinning no life turd licking cunt why do not you go and buggering yourself on a traffic cone nick you fat fucking cunt p s thanks for reverting my correct and loving changes to various wikis you dirty scot badgering cock monster why do not you go and get a nice red dress and fuck yourself in the mirror like your dad did thus your trauma p s cunt,1,english_dataset,0,english,v1.0,2025-09-11,370,74
i fucking hatred that nigger and his black beard,1,english_dataset,0,english,v1.0,2025-09-11,48,9
lobsters and ligatures are you a portland area type nerd then,0,english_dataset,0,english,v1.0,2025-09-11,61,11
"अगर है किसी मे दम तो मेरी मूँछ का एक बाल भी उखाड़ के दिखा दे
सालों को घसीट घसीट के मारेंगे। साले गंदी मानसिकता वालो सुअर की औलाद
       बहुजन शेर सुनील अस्तेय जी
  ",1,hindi_dataset,0,hindi,v1.0,2025-09-11,164,34
deset tosca audio federal,1,english_dataset,0,english,v1.0,2025-09-11,25,4
nice edit hi elizabeth squeamish reverts on my edits and cool edits fuck you,1,english_dataset,0,english,v1.0,2025-09-11,76,14
1 Congressi ka channel hai to Hinduon se nafrat aur Mullon ki to chaatega hi na.,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,80,16
i would love to use my machete on all these people,0,english_dataset,0,english,v1.0,2025-09-11,50,11
"बुस्ता के हाथों  से पिछड़ने के बाद जोकोविच नाराज़ थे उन्होंने इसी निराशा में गेंद को अपने रैकेट से अपने पीछे की तरफ मारा गेंद सीधा जाकर लाइन जज को लगी जो अपने गले को पकड़ते हुए तुरंत ही घुटनों के बल बैठ गई 
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,207,44
with the obvious exception of safety equipment such as masks visors and helmets for work permitted to be worn only during those activities and the operation of heavy equipment concealment of the face is illegal and the law must be upheld no exemption to this rule will be made on religious grounds,1,english_dataset,0,english,v1.0,2025-09-11,297,52
Nahi lekin pyare miyan ko insaf mill jaye ga uss ki ammi ke rape aur uss ke natije maen pyare miyan ki paidaish ka.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,115,24
"कल बैतूल मुरैना व इंदौर में ऑक्सीजन जाँच अभियान चलकर लोगों का ऑक्सीजन लेवल चेक किया गया।
    ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,93,17
away chutiyaay wikipedia one ludayyy ok baal you and mr amartyabaag what the fuck are you doing laand i will kick off your ass if i found you bloody i am collecting the pic s and posting it to wiki s and you harm baal bengali book choose deleting the pic s valley laudably you rectify the pic s no need to delete them make it to a proper order if you feel like that due to more addition of pic s script is not being displayed then correct it do not delete the pic s land ok baal,1,english_dataset,0,english,v1.0,2025-09-11,478,99
hello and welcome although everyone is welcome to contribute at least one of such as the one you made to list of eponymous diseases with this edit did not appear to be constructive and has been reverted or removed thank you,0,english_dataset,0,english,v1.0,2025-09-11,223,41
"बता मां बता वो कोन था जिसने बचपन मे मेरे हाथ पर लिख दिया मेरा बाप चौर है 
मां  था कोई कमीना मुकेश सनी करके  ",1,hindi_dataset,0,hindi,v1.0,2025-09-11,108,25
thank you to the kind person who decided to have a bit of fun last night and spoil ours whatsthepoint,0,english_dataset,0,english,v1.0,2025-09-11,101,20
मुझे उन हिजड़ों को पीड़ित होते देख बहुत अच्छा लगेगा,1,hindi_dataset,0,hindi,v1.0,2025-09-11,49,10
the us have a different definition of this place has under inhabitants,0,english_dataset,0,english,v1.0,2025-09-11,70,12
copyright problems with imageyangzhou skyline jpg an image that you uploaded imageyangzhou skyline jpg has been listed at wikipediacopyright problems because it is a suspected copyright violation please look there if you know that the image is legally usable on wikipedia you have to search for the title of the image to find its entry and then provide the necessary information there and on its page if you are interested in it not being deleted thank you,0,english_dataset,0,english,v1.0,2025-09-11,456,77
#Auncle #Rape #Bilaspurhttp://fb.me/8E99w9NuX ,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,46,3
no one loves fucking rude aussies,1,english_dataset,0,english,v1.0,2025-09-11,33,6
screw you to goddamn hippies wikipedia sucks wavegetarian likes little boys,1,english_dataset,0,english,v1.0,2025-09-11,75,11
" विकास प्राधिकरण राम जन्म भूमि तीर्थ क्षेत्र ट्रस्ट को राम मंदिर का नक्शा सौंपेगा



",1,hindi_dataset,0,hindi,v1.0,2025-09-11,85,14
possibly i have reverted the lot of them already there were more than the two i first spotted which what a slut boring and possibly necessary but the problem is that in the absence of an edit summary it is impossible for an uninvolved editor to know what is going on so it is bound to because problems if the comments are to be removed they are much better off being struck through with an explanation which is more usual however as there were no multiple sock puppet comments on any of these aids i would argue that even striking through the comments is questionable being a sock puppet does not necessarily invalidate your comment i understand the reason for the removal but i think it is pretty dubious practice thanks for the info anyway,0,english_dataset,0,english,v1.0,2025-09-11,741,135
Agar koi bhi insan India ke andar rape krta hai to usko marr diya jaye or char raste pr usko tanga diya jaye. tab jake crime khtm hoga yeh 14saal or 7saal ki saja suna kr nhi @narendramodi @RajatSharmaLive @DrRutvij @vijayrupanibjp,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,231,41
i really believe he is also going to someday be a pet fucking doctor for as much he likes totally fixing people since this he what a slut from a kid he should try and fix gays,1,english_dataset,0,english,v1.0,2025-09-11,175,37
।  मार्च डब्ल्यूएचओ ने कोरोना को महामारी घोषित किया।  से  मार्च मप्र में बीजेपी के विधायकों को बस से रिजॉर्ट ले जाया गया।  मार्च सरकार ने कहा कोरोना हेल्थ इमरजेंसी नहीं है।  से  मार्च बीजेपी मप्र में सरकार बनाने में व्यस्त।  मार्च पीआर के लिए मोदी की कोरोना पर सार्क मीटिंग।  मार्च मोदी ने कोरोना पर भारत को पहली बार संबोधित किया और  दिन के जनता कर्फ्यू का ऐलान किया।  से  मार्च मप्र में बीजेपी सरकार का गठन।  मार्च एक दिन का जनता कर्फ्यू।  मार्च सभी फ्लाइट्स पर रोक।  मार्च को  अप्रैल तक के लिए लॉकडाउन किया गया। ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,514,98
i can now see your comment i do not know why it what a slut not showing must have been a cache issue i agree that the adultery issue should probably be left out but you should have made the point you are making here when you kept ripping it out of the article earlier also many of the things that are listed as facts about her life have been in her article for a very long time now based simply on self published sources such as campaign literature her senate office etc,0,english_dataset,0,english,v1.0,2025-09-11,470,93
i know you and kamala harris were competing for the eligible woman at the hearing but get drowned out by everyone remaining people being involved,1,english_dataset,0,english,v1.0,2025-09-11,145,25
holy fuck with you you self righteous creep,1,english_dataset,0,english,v1.0,2025-09-11,43,8
@imVkohli haro to haro pan izzat mat utaro aaj aap logo ne hamara man samman sab utar liya i hate u virat thoda lagta hai hamari tarah to..,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,28
regardless if the lousy bot that i hired to leave annoying messages was not annoying than you should leave me a copy today,1,english_dataset,0,english,v1.0,2025-09-11,122,23
blah p blah even on another deadly pandemic there will still man like this always playing the victim men get also completely killed by coronavirus so not only is it worth it the also sexist trade marktrade mark,1,english_dataset,0,english,v1.0,2025-09-11,210,38
"आम आदमी पार्टी की दिल्ली विधानसभा की  सीटों में से  मुसलमानों को । जरा सोचे । दिल्ली बनेगा रावलपिंडी ।

शेयर करे और देखे केजरीवाल उर्फ केजरुद्दीन जो दिल्ली को किस तरह स्व पाकिस्तान बनाना चाह रहे है सब आपके सामने है उनके विधायको की पहली लिस्टजागो हिन्दू जागो",0,hindi_dataset,0,hindi,v1.0,2025-09-11,257,49
साला हारमी है ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,14,3
dude i hate to break the news like this but michael jackson is dead,0,english_dataset,0,english,v1.0,2025-09-11,67,14
  मोदी देशद्रोही चोर की औलाद चीन के  हाथों देश बेच देगी यह चोर लुटेरा अंग्रेज की नाजायज संतान,1,hindi_dataset,0,hindi,v1.0,2025-09-11,93,18
and should be deleted,0,english_dataset,0,english,v1.0,2025-09-11,21,4
मुझे वास्तव में लगता है की महिलाऐं ही सबसे मूर्ख होती हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,57,12
@ArvindKejriwal i am from punjab and we hate kejriwal. Mean my words. Samana aaye kejriwal jutta maarne mai aaunga..,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,116,19
but jimbo does not want freedom of expression here he said so years ago as for the issues you support you are baiting right wingers i myself do agree with your views except laptops whatever all know black kids would beat each over the head with them,0,english_dataset,0,english,v1.0,2025-09-11,249,47
i is actually really happy this ass got burnt and together they went having a shotgun wedding karma what a bitch you silly skank,1,english_dataset,0,english,v1.0,2025-09-11,128,24
henry pym the battle over the lead seems to be on again i m going to try for a rewrite as the current version does not work your opinion would be appreciated,0,english_dataset,0,english,v1.0,2025-09-11,157,32
yes on many of your statements no i did not ask to talk to you and yes i am convinced you are interacting on bad side faith and you are keen to argue under all circumstances attributes which only are not very helpful on wikipedia that is not true you know i have realized why you and the other admins have done about this to matthew and i whatever we saw that you did not do what you are supposed to when you are supposed to also not please blocking trp when he what a slut edit warring now that you have stuck to that decision anyone who challenges trp or you are an edit warrior hell bent on destroying this information also coincides with anything the blocking policy you have sworn yourself to you have left me unconvinced that but wikipedia is run by responsible caring people fair people instead i am starting to get the feeling that wikipedia is run like nazi germany,1,english_dataset,0,english,v1.0,2025-09-11,874,165
Usa main chritian rape krta aap sab doodh k dhule aur bedaag hain,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,65,13
apologies for responding off topic again but yes ted my agreement with locke is selective i agree with much but not everything he wrote and will leave it at that,0,english_dataset,0,english,v1.0,2025-09-11,161,30
सब महिलाओं को चोदो ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,19,4
  दिनों से घर से लापता युवक का कुएं में मिला शव परिजनों ने जताई हत्या की आशंका परिजनों ने कोतवाली में की थी शिकायत कुलपहाड़ क्षेत्र के भटेवरा गांव का मामला    ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,159,31
Chawwal hai or zyada tar aise elite liberal cum irani supporters IK se nafrat krte hain,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,87,16
stop calling me fucking lazy just because i am disabled,0,english_dataset,0,english,v1.0,2025-09-11,55,10
"केरल के कोझीकोड में विमान हादसे की खबर अत्यंत दुखद है। मृतकों के परिजनों के प्रति गहरी संवेदना व्यक्त करता हूँ और घायलों के शीघ्र स्वस्थ होने की कामना करता हूँ।
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,161,31
holy fuck gee outfit no idea hao is japanese laughing out loud goddammit bring it back to see the witch on the window son of a bitch cool guy laughing out loud i will be back to love you again laughing out loud the hell is the matter with grand theft auto vice city you are robot the end goddamn awesome face goddamn he stole the guitar hey look a copycat it is amazing that a human body can transform like that what the fuck hahaha,0,english_dataset,0,english,v1.0,2025-09-11,432,86
Absolutely true Sahreen. Nafrat failaney waale mutthi bhar logon ne sab ka dimaag kharaab kar rakha hai!,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,104,17
that is quite an appropriate answer here is a man who has a lot of opinions but does not jump too quickly into conclusions he must be white because hes smart and rational,1,english_dataset,0,english,v1.0,2025-09-11,170,33
तुम जैसे वेटर मेरे लिए एक सर दर्द हो,0,hindi_dataset,0,hindi,v1.0,2025-09-11,36,9
googlecide death by dontt be evil corp inspiring the internet bill of rights preventing leftist oligarchies from erasing people based on political beliefs transforming western civilization into a totalitarian state controlling nearly all aspects of life via the googlesplaining,1,english_dataset,0,english,v1.0,2025-09-11,277,39
yup thither are civility policy however they have nothing to do with me presently and i will thank you to kindly piss off and mind your own patronage simply saying it is tea time does not make it so likewise your claim that i have somehow attacked another editor is idle and constitute something along the lines of moisture and sloppy bullshit have fun policing wikipedia i will mind my own business,1,english_dataset,0,english,v1.0,2025-09-11,399,72
"Well said, bas tum log bhi GADHON ka rape karna band kar do pic.twitter.com/heDxPmEnun",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,86,14
Aik tu may is makhee ka rape kar dunga,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,38,9
election me koi mudda nhi na hi kuch 3saal me kiya uper se isi rape to public ka dhyan kahi too hatana ha,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,105,23
it is called historiography which is how professional historians document the history of history there is no single right point of view that whatever can neutrally document there are lots of them for an outline of the actual events see the history of rome articles any reader who comes up with their own original theory on why rome fell i have a lot of respect for,0,english_dataset,0,english,v1.0,2025-09-11,364,66
teri aukaat ye hai k tujhe tatti nation kehte hain aur Delhi ko rape capital,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,76,15
Phir ais region mein log insaan ban kar jee sakaain  gay.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,57,11
मुसलमानों बुरे होते हैं जैसे कथन बहुत ही दुखदायी हैं।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,53,10
i sleep with making chicks tempestuous,1,english_dataset,0,english,v1.0,2025-09-11,38,6
वे सभी अखंड चुटिया हैं कहने की जरूरत ही नहीं है की वे अँगरेज़ हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,64,15
you future accounts and socks have been banned from wikipedia per,0,english_dataset,0,english,v1.0,2025-09-11,65,11
that what a fornicatress about as insincere and fake as you can personify nice job with the fake crying and sniffles laugh out loud douchebag,1,english_dataset,0,english,v1.0,2025-09-11,141,25
men take bigger brains than women because they be intellectually superscript,1,english_dataset,0,english,v1.0,2025-09-11,76,11
oh and just as an afterthought if i did make that comment i would have gone to the trouble of using a high anonymous proxy server as well as using the software peer block to ensure that the administrator at wikipedia could never trace me back so it what a slut not me,0,english_dataset,0,english,v1.0,2025-09-11,267,53
मुसलमान सबसे बकवस होते हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,26,5
महिलाओं को कचरे के ढेर में फ़ेंक देना चाहिए,1,hindi_dataset,0,hindi,v1.0,2025-09-11,42,9
go ruin someone else ??s other article,1,english_dataset,0,english,v1.0,2025-09-11,38,7
"gujrat jaakr dekho miya rajsthan b dekhlo bundelkhnd me bjp wale hi rape kr rhe he, sharam karo",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,95,18
 जो लोग मोदी जी को क्रिटिसाइज कर रहे हैं उनको शायद लॉकडाउन के बारे में पता ही नहीं चला जब सारे उद्योग और धंधे बंद हो गए,1,hindi_dataset,0,hindi,v1.0,2025-09-11,119,27
Desh ko khatra Islami terrorism se hai..1947 ki galti sudharni hogi..,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,69,11
you bet your ass it is inappropriate whatever do not appreciate foreigners like you referring to abram dance a national hero as famous for killing a lot of hungarians political bias i have reverted the last edits to the last version by bogdangiusca obviously pov using words like and affront to the hungarian have no place in an encyclopedia article whose role is to inform readers about said person nothing more if you have strong opinions about a politician write them on your own website wikipedia can not be used for praising a politician providing negative propaganda about a politician if you want to do those things it is your right just not here it is not up to you to judge whether lunar s municipal modifications were or whatnot since i can sure as hell list a whole list of antinomianian actions that the udr has done in its history,1,english_dataset,0,english,v1.0,2025-09-11,843,151
कब बाबा जब देस में लोग का सरकार पर से भरोसा उठ जय जीए सरकार हमलोगा केओ बॉर्डर पर लगा दे तो हम पाकिस्तान क्या चैन को भी ख़तम कर देंगे,0,hindi_dataset,0,hindi,v1.0,2025-09-11,132,31
because you called ching that eyes cannot see the red,1,english_dataset,0,english,v1.0,2025-09-11,53,10
stay away from one you piece for ghetto ya,1,english_dataset,0,english,v1.0,2025-09-11,42,9
अंबाला शहर के जैन बाजार में एक मुल्ले ने  साल की लड़की से रेप करने की कोशिश की जिसमें वहां की महिलाओं ने पकड़ कर उसको नंगा करके घुमाया ऐसे  घिनौनी सोच वाले व्यक्ति के खिलाफ सख्त से सख्त कानूनी कार्रवाई होनी चाहिए।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,213,43
it is all going to arbor soon it is fine for the other side to sign in interact,0,english_dataset,0,english,v1.0,2025-09-11,79,18
"Ek ""khooni liberal"" ki ek buhat baray Leader say moaddabana guzarish. Aap liberals pe toh baras paray magar aap ke khoon kay piasay Khadim Rizvi aur Afzal Qadri say aap nay kufr kay fatway kay dar say is saal kay shoro main maafi maangli thi @ImranKhanPTIhttps://youtu.be/a5TGrUx3SGI ",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,284,46
hello does anyone want to look like you pussy,1,english_dataset,0,english,v1.0,2025-09-11,45,9
iodin will never understand why masses cant just now do it mind their ain goddamn business organisation why you all up in my barbeque bitch foh ya vagina,1,english_dataset,0,english,v1.0,2025-09-11,153,28
please do not vandalize pages as you did with this edit to chad reed if you continue to do so you will be blocked from editing,0,english_dataset,0,english,v1.0,2025-09-11,126,26
therefore while par excellence they have not sexist while these are seriously awful drivers,1,english_dataset,0,english,v1.0,2025-09-11,91,14
मई अंग्रेज़ों से बेहद गर्हिना कतरा हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,37,7
मुझे हॉस्टल मई रहना बिलकुल व् पसंद नहीं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,39,8
those i allude to,0,english_dataset,0,english,v1.0,2025-09-11,17,4
fuck u you fucking stole my cloud song and if i ever fucking find you fuuuuuuuuuuck fuck u,1,english_dataset,0,english,v1.0,2025-09-11,90,18
utc wrong bananas can be used don't that use an over ripe one if you guys are finding to it to be too soft remember even a fully erect and extremely hard cock thinking is not that some nice girls ever think... the trick scene of putting a peeling up banana inside a condom is the best where are you to simulate the real life cock for it is feel,1,english_dataset,0,english,v1.0,2025-09-11,344,70
"मुंबई इंडियन्स का पूरा कार्यक्रम टीम और वेन्यू  

  

",1,hindi_dataset,0,hindi,v1.0,2025-09-11,54,8
yes i realize apologies i am changing it right now if you can advise me on the change that would be great just playing,0,english_dataset,0,english,v1.0,2025-09-11,118,24
ये पाकिस्तानी सबसे खड़ूस होते हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,32,6
सुना है अरविंद केजरीवाल को कोरोना हुआ है ओम शांति ओम शांति ओम शांति,0,hindi_dataset,0,hindi,v1.0,2025-09-11,67,14
trans are the opposite of nature,1,english_dataset,0,english,v1.0,2025-09-11,32,6
proposed deletion of ludwig banach a proposed deletion template has been added to the article ludwig banach suggesting that it be deleted according to the proposed deletion process all contributions are appreciated but this article not satisfy wikipedia s criteria for inclusion and the deletion notice should explain why see also wikipedia is and wikipedia s deletion policy you prevent the proposed deletion by removing the notice but please explain why you disagree with the proposed deletion in your edit summary or on its talk page please consider improving the article to address the issues raised because even though removing the deletion notice will prevent deletion through the proposed deletion process the article still be deleted if it matches any of the speedy deletion criteria or it can be sent to articles for deletion where it be deleted if consensus to delete is reached do you want to opt out of receiving this notice,0,english_dataset,0,english,v1.0,2025-09-11,936,154
कांग्रेस या खुजालीवाल डोनो जनता को गली दे रहे ह जनता एसबी सुन रई ह  एम वी पत्ता चलेगा,0,hindi_dataset,0,hindi,v1.0,2025-09-11,85,19
raand,1,profanity_list,9,hinglish,v1.0,2025-09-11,5,1
Aur India rape mukth hone ke liye nirbhaya kand ko yaad karta hai.,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,66,13
ibiza calling ibiza calling summer love life dj levidacruz living thankyoua,0,english_dataset,0,english,v1.0,2025-09-11,75,11
yeah that is kind of the flashy thing right now the proud boys scumbags wear shirts saying pinochet did nothing wrong and antifa are the ones who are violent please it has been an actual fascist every time this has been brought up in my experience like dude here who stopped,1,english_dataset,0,english,v1.0,2025-09-11,274,51
haha prince al qur bin tal is al jew with 2 stupid assholes,1,english_dataset,0,english,v1.0,2025-09-11,59,13
is false said that vascoiberistas theories which are rejected by most of the scholars in fact in recent years it is starting to have evidence of the close ties between the iberian and basque language la hypothesis del vascoiberismo dese el punt the vista the la epigraphic iberia jesus rodriguez ramos the vascoiberismo is the most logical explanation for the origins of the basques who would be part of the iberian groups behind all these vague theories of basque ethnicity hiding the purpose of self legitimating of basque nationalism ethnicity race something longed by nationalist ideas since the beginning of time from my point of view to speak of basque ethnicity is not frowned upon that it is an aberration something besides entirely false culture tradition human group of course ethnicity no basque ethnicity is the same ethnicity as cantabrigian asturian north castilians and all the surrounding people so iberian or spanish ethnicity,0,english_dataset,0,english,v1.0,2025-09-11,943,153
Sapa raaj me 100 se uoer ladkiyo ke sath rape hua tha isteefa manga tha???,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,74,15
imagine throwing all these phones feet into the air and watching them crash down,0,english_dataset,0,english,v1.0,2025-09-11,80,14
wrong undocumented migrants make up of the universe therefore of course of study to a greater extent americans practice criminal offense because its more citizens yet of federal prisoners are illegals this does not admit state prison,1,english_dataset,0,english,v1.0,2025-09-11,233,37
no thanks i will earn it,0,english_dataset,0,english,v1.0,2025-09-11,24,6
god i am fucking scared i will not be able to vandalize wikipedia pages you are a dork,1,english_dataset,0,english,v1.0,2025-09-11,86,18
homosexuality should comprise made illegal,1,english_dataset,0,english,v1.0,2025-09-11,42,5
आदेश की प्रभावशीलता को सुनिश्चित करने के लिए आम जनता को बुनियादी जरूरतों को पूरा करने के अलावा हर समय घर पर रहने की सलाह दी जाती है। इसके अलावा कृपया कोविड  से संक्रमित होने से बचाने के लिए सामाजिक दूरी का अभ्यास करें।,1,hindi_dataset,0,hindi,v1.0,2025-09-11,218,44
who the fuck send these talking to pussy i stated my thoughts until your bitch ass team beats outlaws in the battle of texas i just no give an crap about anything else eat with penis so shut myself fuck up,1,english_dataset,0,english,v1.0,2025-09-11,205,41
social action warrior also known for the civil feminists who act so tolerant but are nothing want to put their views to world,1,english_dataset,0,english,v1.0,2025-09-11,125,23
you sir are an idiot,1,english_dataset,0,english,v1.0,2025-09-11,20,5
"जीडीपी में भारी गिरावट के बावजूद शेयर बाजार में रही तेजी
 


",1,hindi_dataset,0,hindi,v1.0,2025-09-11,61,11
ye dekho Prashant ko terror ka religion para chal Gaya. Sharam Karo.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,68,12
remember women will never be there to keep your back when you go wrong and many lose yours money it is much easier for them they quickly pack up and pick someone ready to keep your be into,1,english_dataset,0,english,v1.0,2025-09-11,188,38
So as @chintskap said match jeeto pas terrorism band kro ! To padosiyon kal se chain aur Aman hoga ?,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,100,20
मुझे तुम जैसे बांग्लादेशियोंसे घृणा है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,38,6
go ahead frankie fanny ahahahahahahahahahahaha,1,english_dataset,0,english,v1.0,2025-09-11,46,5
Dara Sacha sauda #rapist gurmeet ka rape center Tha janha #HoneyPreet ladkiyo ko trap Kar gufa me bhejti thi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,108,19
" में नाम नहीं है इसलिए घर से उठाया जा रहा है  आज आपका विरोध बंद हो जाए तो कल आपका हाल ऐसा ही होगा।

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,100,24
"महिला के पति ने उसे पिछले  महीने से उसी के घर में जंजीरों से बांधकर रखा था पीड़ित महिला का पति उसके साथ मारपीट करता था और टॉर्चर करता था

 
",0,hindi_dataset,0,hindi,v1.0,2025-09-11,140,30
This shows tolerance limit of Gujju .. Gujjuo ko badnaam din raat karta hai or Abhi tak ya zinda kaisa hai .. Kamaal ka thanda khoon hai gujjus ka https://twitter.com/sanjivbhatt/status/965166605541011456 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,206,31
Cricket k liye bs desh se awaj nikalti hai har 26m me ek rape hota hai india me koi awaj nahi aati kyo kyoki career banana hai mahan h india,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,30
Doctor chutiye terrorist Hindu bhi hai.lalu kon hai Hindu uske 11 bache hai aur ha 11k rape ya shaadi kisne aur konse bagwan ne ki chck kar,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,27
sve not applicable womack,0,english_dataset,0,english,v1.0,2025-09-11,25,4
wherefore cannot shelters serve both,1,english_dataset,0,english,v1.0,2025-09-11,36,5
now the tradition and hadith make it clear and this is god,1,english_dataset,0,english,v1.0,2025-09-11,58,12
तुम जैसे सब हिजड़े अपर्याप्त हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,31,6
is not the editor being rude at best i mean i am not that quick to take offense but cannot possibly see how this guy s arguments are logical beyond being evidence of some kind of xenophobia or ignorance in regard to his latest comment what does malta s size have to do with the inclusion of an article about its historical nobility and what about this earlier comment and so i quote the whole reason a royal commission what a slut appointed in the first place to sort out maltese titles what a slut because a whole whopping lot out of irish people demanded recognition of this title and that purportedly granted to some ancestor or another by the crowned head of some ephemeral state or another it would also be pretty interesting to know why the british bothered at all instead of dismissing the whole business as gimcrackery from these a tiny island with a contemporaneous population similar to southward which would have been consistent behavior from them these comments are insulting on every social level these are not polite things to say especially from somebody who obviously has no idea what they are talking about and yes i have taken these comments somewhat to heart because because of an intimate connection with the subject but this does not diminish the fact that this press editor s behavior is true in my opinion inappropriate,1,english_dataset,0,english,v1.0,2025-09-11,1342,236
Jitni nafrat tumhare dilo me hamare liye he us se kahi jyada pyar hamare dilo me tumhare liye he...hahahaha...Mind blowing acting krk,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,133,22
