text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
@yadavakhilesh ko rape psand hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,32,5
or aap logo nay kay kiya thaa economy kay saath rape kar diya thaa scam kar-kar kay  kamino ab tumko economy dikhi,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,114,22
"okay, Akhilesh said ""UP me baaki states se kam rape hote hai"" is it?",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,68,14
Tujhe kab se ISI agents se nafrat hone lagi? aur jahan tak dalali ka sawal hai wo toh tera janm siddha adhikar hai. Kar aram se,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,127,26
"AMAN KE ASHA..JO PAK KE BUNYADI ASOL KE KHILAF, TWO NATION IDEOLOGY, HE..ES PR HAMID MIR BAT KARE TO YE HATE SPEECH NAZAR NAHEN",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,127,24
MERA SAWAL? KEYA PROINDIAN ANCHOR KE KHILAF AUR ISLAM N PAK KE HYMAYAT MAIN BAT KEE JAEY TO ESE HATE SPEECH KAHA JAE GA?,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,120,24
....is saale isi ke agent ko phansi pe latkana chahiye chauraahe pe pic.twitter.com/ARI7us4xJS,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,94,13
Kabil to bahut hai pakistani.. Terrorism me sbko pachad rkha hai 72 hooro k lalach me. Dimag uske aage badhta hi ni,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,115,22
Abhi tanu haldi ..hate it..abhi go n propose pragya pls...,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,58,10
hate speech joote hi khilwati hai bhai . amir liaquat bhi khyga.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,64,12
Mulayam ke ladke to rape karte hain wo choti moti galti hai.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,60,12
if there  is one  hate filled rabied dog still Barking is sharma jootey saaf karo Rahul ke sharma ji tumhari aukat hi itni hai,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,126,24
@BJP4India KA ORDER HAI GAYETRI PRAJAPATI KO ANDAR DALO JAIL MEIN RAPE MAMLE MEIN WAHA PE U.P POLICE KITNA NIKAMMA HAI YEH GAYETRI PRAJAPATI,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,24
Tumhe journalism ke naam pe dhabba bhi nahi kaha jaa sakta kyonki ye sab to tumhare khoon me hai.,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,97,19
Are Bihar par dhyan dijiye...daily murder ho raha hai...Jungleraj wapas aa raha hai @PMOIndia @sudhirchaudhary @SushilModi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,122,16
Rape karte samay toh bahot mazaa aa raha hoga. @AAPVind @thebakwaashourhttps://twitter.com/abpnewstv/status/833589752603488256 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,128,12
"@yadavakhilesh teri khud ki gadhe jaisi sakal h #chutiyokasardar , tere baap ke gunde the wo jo sansad me rape krne wale the",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,124,23
Haan Delhites ka khoon chusane ke baad players ki Bari #IPLAuctionpic.twitter.com/x1132lVcoA,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,92,11
6 tons HATE for those jinko Monday ko chuti hoti hai aur wo subha subha uth k bethy hoty hain!,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,94,20
@NitishKumar Nitish shrab band karne ke drama me chandan maragaya..Khoob khush ho murder hone pe..ENJOY WHITE CAR!,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,114,17
abay chal jaa jaake bachon ka rape karta hai tu pata hai disgusting bastard @RituRathaur,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,88,15
rape kahan zyada hue hain dekh lo .. pic.twitter.com/OAfYwtmyIi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,63,9
"Aaj shriman @yadavakhilesh Jin 4 candidates le liye vote mangege unki degree he gang rape , murder , money loundering, rangdari vasooli  pic.twitter.com/m6dzfnITpb",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,163,23
@ArvindKejriwal: Ek blackmailer reporter bhi hota tha Aashish naam ka jo hamesha afwahen faila kar logon ka khoon chusta tha.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,125,20
Ek rape ke kisse se bahu betiya guj mein surakshit nahin aur din ke paanch rape ke bavajoot Delhi toh surakasha neeti ki misaal,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,127,24
Ye hamare desh ka durbhagya hi to h agar rape hota h to uski cast batana aniwarya h. Agar dalit hui to jaldi warna derrrrr...........?,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,134,25
"I hate it so much, ghar valo ne itne khelaye hai pucho maat",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,59,13
"Bullet train gayi bhaad mein........ab NAFRAT,  SHAMSHAAN AUR KABRISTAN KI NEECH RAJNEETI kar raha Fenku.",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,105,15
MS Dhoni ke khoon mein hi captaincy hai saahab . . .,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,52,12
*Beroot Damishq K Qareeb Shami Foaj Ka Rocket Hamla 16 Afrad Halak.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,67,12
1 saal ke liye Dhoni ko captaincy se toh hata doge,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,50,11
Par @msdhoni ke records ko kaise badloge,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,40,7
"“Bhagwan Ram was an asshole – Prophet was Rapist”, Shehla Rashid’s Ruthless Hate speech https://www.aajkiawaaj.com/bhagwan-ram-was-an-asshole-prophet-was-rapist-shehla-rashids-ruthless-hate-speech/ … via @Aaj Ki Awaaj",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,217,20
"I asked Harshita - ap #Ghulaam dekhte Ho she said Kabhi Kabhi , me apne wo scn Dekha jisme tmhari rago m kon sa khoon daud Raha she was",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,135,29
Ka Level Kam Kar Deta hai.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,26,6
tab to jis hisab se rape badh raha hai purey desh ko Open Sex ki jagah bana deni chahiye?,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,89,19
#AllianceRattledModi #Aaj bhi kuch city mai  #rape  ho rahi hai to Saza e mout nahi ho rahi hai #betibachao,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,107,19
Lahore jaisa rape na hojae aj,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,29,6
Mood offfff  hamesha aisa hota hai ya toh sid ya phir nats  gosh I hate them,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,76,16
Yahan gang rape of Zalmi ki baat horahi  https://twitter.com/i_ramiz3/status/833384244961431552 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,97,10
Tumhari kasam yeh dare nahi hai.. yeh sach hai. I hate you  https://twitter.com/maria86231248/status/833383313666666498 …,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,121,14
Rameez bhai please terrorism kee tareef karein https://twitter.com/jibbyd/status/833382319822077956 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,101,9
Islamic terrorism be BHI Kuch bol madarchod agar gaand me dam hai aur ek baap ke sperm se nikla hai toh,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,103,21
#Sammy n #Afridi need to fire today..Afridi Hate apni jagha..ty takziya nigari da shauq apni jagha #PZvKK,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,105,17
tum to 1400 saal se nyay ni dila paye ayesha ko ....uska rape krne wala tumara paigambar hai ...,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,96,19
"Sir kya hua karte the aap kya ho gaye zanaab.... wakai modi raaz me ""khoon"" sasta hai",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,85,17
Crush deekha do esa ho he nhi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,29,7
Nikaltay hein k crush se h9 nafrat,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,34,7
Hitler ko uska koi dirk nahi padta janta ko gumrah karte hey aur janta bhi usko hee vote deti hey https://twitter.com/roflravish/status/913080116703457280 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,156,22
I hate smriti iraniWale vijana wanafaa waambiwe watulie.  Ile ilikua gang rape,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,78,12
Katwo aise hi maarenge Suaro Panditon ko Marra tha Taab tera baap rape kar rha tha tab nahi roya toon,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,101,20
Domada maulana apne allah ko yaad kar le jab choti si 6 sal ki bacchi ka rape karne wale ko pujane wale teri aukat hi kya,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,121,26
"Aur jiski Maa ab is duniya me nhi rahi, unke kis rishtedaar ka rape karenge bhai saab ?? https://twitter.com/bhootnath/status/913075412690808833 …",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,146,20
"Rohaniyas hindua ki news delhi ya nai,  jinko ram ne nahi bachaya  lekin rahim legaya unki biwi beti ko rape karne",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,114,21
matlab muslim hindu ladkiyo ka rape kare tumhe bura laga ab jab hindu hindu ladkiyonka rape kar rahe hai tumhe maja as raha hai ??? Knu bhai,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,27
Koi ghr m ghuse rape kro ap skaratmak socho kmal ka gyan arjit kiya h sahib n...,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,80,17
"Rap likha hai usne, rape nahi.",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,30,6
"Ha tum sab ko sukun to tha hi jab jaha margi rape, murder and blast tum sab karte the. Ab karne me bahut problem ho rahi hai",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,124,27
Thane me FIR tk darj nhi ki jati. Majburi me ladki ghar jakar aatmhatya kar leti hai. Pta h FIR kyo nhi likhi gai thi jis ladke ne rape kia,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,30
Yadav ji maine u.p. ki pichhli govt ka aankho se dekha hai . Ak ladki ka sare aam market me pakad kar market me rape kia jata h or thane me,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,31
"@sardanarohit Sir, ye kaisi culture h jisme jo bhn Bhai ko rakhi bandhti h apni security k liye wahi Bhai uska rape krta h.pahle apna dekho",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,26
Nae yeh bhi keh detey hain k kon sa rape Kia hai!,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,49,12
"Kya Kashmiri Hindu girls ka rape yaad hai , 1990 Muslims ne Kiya tha, Yadav Ji ,",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,80,17
Ki aapane apani beti ki umar ki ladaki see shadi ki rape charges see bachane ke liye,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,84,17
Kahin unka rape na hoajye sambahal k rakhna.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,44,8
Kya haal hai India yaar kahi kisi ka rape to kahi ka murder aakhir kabtak chalta rahega ye sab pic.twitter.com/HDbelFc4NC,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,121,20
Jis din ye kanun bn gya ki rape krne wale ko bhre bajar m napunsak bnaya jayega us din betiya ji payengi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,104,22
sir rape ki fir tak to darj nahi hoti is desh mein... aap bas fenkte hi rehte ho... kuch nahi hone waala aapse bhi sir... maaf karo... https://twitter.com/narendramodi/status/913056567708151808 …,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,195,29
Sukanya devi ka rahul Gandhi ne rape kiya or Poora pariwar gayab kara diya.. Uss bare me kuch bolna chahenge?,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,109,20
Apni beti ke rape jo banigala me hoowa tha comment karo,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,55,11
Aur tum jahan hoti ho wahan balatkar badh jata hai baba bhi rape karne lagte hin.,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,81,16
Tumhare neta to rape par bolte he ladko se galti ho jati he,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,59,13
Sahi bola @maliniawasthi ji. Agar ladkiyon ko iss barabari chahiye toh laathi bhi khana padega. Ab bas rape ko aise justify mat kar dena! pic.twitter.com/eoHzb2hP7c,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,164,25
Bhadoria se ye to Puch lo kya vo dalit ladki nhi thi jiska 10 din tak rape kiya aur Maas khilaya kyu ki vo spa Ka vote bank hai isliye,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,134,30
Lagta hai baba  se tere kuch jada hi connection tu bhi mafi deta tha  kya beti bol ke beti bolo aur phir rape  karo,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,115,24
janta to lalla babu kuch nahi hai par rape charges to lage hain na !!,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,69,15
Btw ram rahim ne to rape ki jaise machine hi laga di thi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,56,13
"Fraud,rape, karke jayega to aisa hi bolenge ...ab wo ashram ho ya rampal",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,72,13
Accha dekha ha hum na kon surakshit ha kon nahi....aya din to tum log apni ma behnu ka rape kr reha ho....news dekha kro,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,120,24
"Andhe bhakt abhi bhi bhakti karbe mein lage hue hain,same like ram ravanbaba jiske rape verdict aane baad bhu bhakt use clean bol rahe hain,",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,25
Aur hindu ladke rape krte h kyuki nirbhaya case main hindu the,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,62,12
Haan sahi hai ye sachai hai ki tumhara dharam gandh machata hai aurato k naam pe  Halala kervate ho rape k naam pe,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,114,23
Iss rascal ko kisne bola ki Hindus rape kerte hain tumlog ka dharam toh khulleam beizaat kerta hai aurato ko. Besharam @KhanzadaHassanhttps://twitter.com/khanzadahassan/status/912987264254464001 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,196,23
Nirbhaya rape case main protest karne walin pe lathicharge kaun krwaya tha?,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,75,12
morad saeed rape kewane k bad khosh gawar moud me,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,49,10
aap ko yeh mirchi h k ek bhi molana rape m andar kyo nahi gaya,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,62,15
Moda aapne jab aapne kaha hindu rape krta h,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,43,9
Usa main chritian rape krta aap sab doodh k dhule aur bedaag hain,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,65,13
Jin deshon main kal tak aurat ko drive krne ka haq nahi tha wo rape ki report karengi hota hoga toh?,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,100,21
"Vo to thik hai na , par koi 6 saal ki bacchi ka rape kare usse tum Prophet kyun bol rahe ho ?",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,93,23
Hindustan ne 4 bar pak ka rape kiya koi nahi aya bich mein or ha agali bar bhi karenge  Suwar,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,93,20
@BivasSinha1  bhai..jo iski maa ka article aya tha news me..20 kutto ne rape kiya tha vo post krna,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,98,18
Star plus Ke dukyari jiska beech chorahy may rape Ho Gaya ho https://twitter.com/nomysahir/status/912616495431155713 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,118,14
Yeh toh aankhon se hi rape kar dte hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,38,9
Ye aunty ko abhi bhi rape threats milti hai?,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,44,9
Han be Rapist Muhammad ke follower.madarchod paegambar Muhammad ne 6 sal. Ki ladki ka rape Kiya Tha...or wo chutiya tumhara god Hai,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,131,22
spelling sekh le pehle rape sa paida huway ho our moon saaf karlo phir pakistan ka naam lo kuttay,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,97,19
Kashmir rape Kunan Poshpora https://youtu.be/p9Z7trOBK14  via @YouTube,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,70,7
teri aukaat ye hai k tujhe tatti nation kehte hain aur Delhi ko rape capital,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,76,15
Kya yah sach hai in janab pe molesting or rape ke arop lage hai??,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,65,14
"No shame mam, ek bhi maulvi batao jo dharam ke naam pe rape karta hai",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,69,15
Trail jiska chal raha hai rape or murder case ka,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,48,10
A rape pidit gareeb mahila ek sal se bhatak rahi hai nahi mila nayay police protection mila hai accused person ko kya karenge pic.twitter.com/3bj9Ptox52,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,152,24
"Kisi bhi beti ko hindu babawo ke pas mat bhejo, madharchod rape kar deta h.",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,75,15
ye cherte nahi seedha rape karte hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,36,7
"Twitter has launched Pandit Deendayal Upadhyay jyada gaali likho, jyada rape threats do Yojana.",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,95,14
Happy birthday sir aj mujaffar nagar me ladki ko mansh khila ke rape karne walo pe debate rakhe ye news ZEE ke alawa koi nahi chala raha,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,136,27
Allahabad main bhi ek gangrape hua hai kal bachhi k sath.aur ek lady morning walk par gayi thi us ka murder hua hai .is sarkar main Bura hal,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,28
sardana kyu hindu muslim karte ho baba ne rape kiya woh jail chala gaya agar koi muslim kuch karta hai uske liya bhi kanoon hai,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,127,25
Aur ye BHU ke ladkon ko khula chhod dete hain rape karne,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,56,12
Navratri me bhi rape kya yahi hai aapka kanoon  taqleef hoti hai sir,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,68,13
"fir bhee unka kuchh nahin hota. Wahan ke sheikh rape bhee karte hain, to use accident maan liya jata hai. +",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,107,21
Aaj tak kabhi Kashmiri panditon par daya nahi aayi jinko tere sad lund dada gaddar desbdrohi sekh Abdullah ne mrwaya Hinduon ke rape karwaye,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,24
"Abe bhaag ke india aa ja, wahan ke gay sheikh rape kar ke murder kar dete hain, +",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,81,18
Jis baba n rape kiya use k liye pure sahar m aag laga di kya insaf sirf hindu ya muslim dekh kar kroge,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,102,23
"Teri maa ko rape kiya tha musalmano ne toh tu musalman bana , hum ladte rahe par Islam Nahi kabool kiya, tabhi",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,110,22
Sare terrorist jihad ka naam pahle lete hai baad me musalman.meri bahen ka rape karne gaye mullo ko woh gagar muli ki tarah kat degi,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,132,25
Hamare yaha purusho ko ram mana jata hai aurato ko devi lekin mulayam singh ne ram bhakto par goli chalwayi aur rape karne walo ko chut,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,135,26
"Ye muzaffarpur ki hindu ladki k sath Jo hua beef,rape,coversion uske bare m bhi chillayen pls Haryana m bhi Jo rape kand hue uspr bhi",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,133,25
year ye rape nahi tha wo dono ka toh chakkar hi tha beti dhikabe ke liye.,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,73,16
"Innocent Girls ke sath hi to Gurmeet pitaji bankar apni betiyon ke sath rape karta tha , to aise hi honeypreet ke sath kiya",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,123,24
Sunny pagi .... ye baat toh kabhi sahi hai but un logo ko aap kya kahege ko kisi ka bhi rape krke muder kr dete haiii,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,117,26
Aap Mulla Mulayam ka rape per bayan bhul gaye..,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,47,9
Teri maa ya dadi bhi yhi kahti hogi jab muslims ne unka rape kiya hoga hindus ki nasal ho tum shak ho to dna test kra k dekh le,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,127,29
"Warna Kal ye log Mumbai, Odisha, MP, chattisgarh , Rajasthan ki har galiyo Mei bhar jayenge aur har Ghar Mei murder, rape, conversion hoga..",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,24
nirbhya rape apke hi time hua tha..bhul gaye,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,44,8
"Ye subha subha baba kedarnath ji ka Puja karta hai or ashirwad main bhagwan se mangta hai ki hatya, sex (rape) kaise kiya jaye ..jai ho baba",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,27
@VivekmMisra randi ka aulaad ROHINGYA MUSLIM tumhari sister ka rape kiya kya? Jo itna nfrat hai unse. HIZDA ki aulad insaniyat tmhare nhi h,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,24
Aray yar ye gang rape ki padaish hai is k walid ko q khostay ho,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,63,15
"Ab Akhileshwa nahin raha CM to Ahir log Sarkari JAmeen par kabja karna chhod ke, SCs ki betiyon ka rape karna band karke Quran padh rahe ho?",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,27
jo ek dusare ke prati dvesh ki bhawana n phailati dhr sare murder aur rape nahi hota,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,84,17
Yar ye @wajih_sani gang rape ki padaish hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,43,8
Tum logo ki bakchodi se ek achha khasha thought ka rape ho gya,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,62,13
America main har 4 mint main ek rape hota hai aur india k rapes ka to sab ko hi pata hai delhi ka kya hal hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,109,26
"ye modi sarkar hai bhakton k rape bhi qubool hain ,albatta #HINDU_MUSLIMjodeKAchaheGANGAsaPAVITRpremHO tufanOqahar barpa denge !https://twitter.com/IncAbhi4444/status/912727403675316224 …",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,187,17
"Abey fatey chutad, Apni G bacha Chinese se, Pakistan ka rape kar rahe hai",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,73,14
Teri Maa yaa behen ka tho rape nahi hua kya jo  itna bhok raha hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,66,15
Ya unka rape krke bhaag gye ho sant bnne ke liye!,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,49,11
rss walai shadi kyo nahi kartai.shaka mein ja kar mardangi khtam ho jati hai.tumlogo to rape thread bhi mat do woh bhi nahi hoga tumlogo sai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,26
Tu apne beheno ka rape krta hoga!,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,33,7
Abhi tera rape karugiii,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,23,4
"@awasthis sir Utter Pradesh ke kairana me 1 ladki ke saath ghar se utha kar rape hua, kya aapke pass iske liye time hai ki koi use bhi dekhe",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,29
@RajatSharmaLive Sir Uttar Pradesh ke Kairana kasba me 1 ladki ko uske ghar se utha kar rape kiya gaya aur police ko batane par police,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,134,25
Inke bare me kya kahoge jo shadi kiye bina 12 saal ki ladki ka rape krte hain pic.twitter.com/pQt1jf40WL,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,104,18
"Ek taraf didi bol rahe ho, dusari taraf usi didi ka rape hone ki baat kr rahe ho! Apna zamir bech k jhutha arop lgayenge h,vo kaha ki masoom",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,29
Koi Osse rape hi na kar day,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,27,7
"Abe bjp wale neechtai ki hadd par kar chuke hai ISI k liye jasoosi, rape, bhadwa giri https://www.google.com/amp/m.hindustantimes.com/india-news/bengal-child-trafficking-arrested-bjp-woman-leader-names-political-personalities/story-uFOBvJLzqKO4gGAXzloQkM_amp.html … @IndiaToday",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,277,20
Rape kiske raaj me ni hua bjp ke satta me aane ke baad india ki khabar lena bhul gayi kya kitne rape huye aur litno ko saja mili chamchi,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,136,29
Teri q na sister ka rape ho jaye,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,32,8
"Ji janab aysa hi hai, ladki k sath chhed chhad, rape ladke karte hain or beizzati ladki ki mani jati hai",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,104,21
Chamba house mn apni he bhen se rape kar k qatal kardo aik larki se ofshore nikah karo phr use kar k mukar jao kisi ki biwi pasand aye to,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,137,30
Sapai muwaje ko le ker na bole yaad kare jab akhilesh her rape pidit ko FIR aur janch ki bajay 2 laakh muwaja ki ghos a ki thi ..,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,129,29
Yad rkhna Takshk ki trh Hindustan me koi jrur paida hoga jo apne purwaj ko hue rape ka mulle se bdla lenge lekin uchit tarike se.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,129,26
"Bhagat Singh ne kya ram ram japa tha angrezo k sath, nirbhaya me tere hi bhai log ne rape kr k rod bhi dali,",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,108,24
"Sir up ka kuch bhi nhi ho rha hai janta ap ko bura bol rhi hai Mai ap ka  ek supporter hun like crime , rape  , jobs..",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,118,28
"#gorakhpur jashne azadi se phele  hasre azadi ya  laparwahai ki azadi, rape ki, gundagardi ki, nafarat ki, nasha ki..... Rab khair kare",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,135,22
Bhai rape me fir na likhne aur gaytri ko bachane ki poori koshish aur mulayam ka repist kahne per sale baap bete to road per kheecha ths,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,136,27
Bilkul ho rahi jaanch bhi ho rahi tum bhi bolo ki sapa raaj me rape hota tha aur Fir ki jahag repist ko bachaya gaya bolo,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,121,26
Kyo ab hatya rape ni ho rha h,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,29,8
Agar sanghion ki behan ka koi dusra sanghi rape kar de fir bhi ye apni behan ko hi galti manega.,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,96,20
